X Y Z
21.105855 22.442712 0.087861
21.152411 22.483151 0.624530
21.203994 22.403364 1.128208
21.167352 22.363139 1.898058
21.194333 22.312062 2.347979
21.278053 22.482253 3.085000
21.236075 23.018288 -0.037358
21.298478 23.040890 0.650988
21.184544 23.098999 1.195538
21.220466 23.044406 1.783766
21.288425 23.036458 2.300645
21.132561 22.994982 2.966834
21.798216 20.033087 -0.062704
21.744430 19.975902 1.246592
21.742445 20.019912 1.893930
21.799931 19.976986 3.036756
21.785773 20.635212 -0.093200
21.749507 20.692819 0.534779
21.889863 20.542961 1.232342
21.841688 20.552609 1.751786
21.792542 20.577915 2.480235
21.746461 20.603816 3.070428
21.826979 21.135762 -0.015576
21.812532 21.220737 0.606716
21.702664 21.145463 1.168917
21.761646 21.173453 1.825401
21.806649 21.210957 2.467781
21.745347 21.232718 3.011601
21.715240 21.700462 -0.020868
21.829508 21.790788 0.655985
21.819043 21.719084 1.296903
21.847876 21.859347 1.885202
21.854966 21.703365 2.446318
21.874384 21.838971 2.980922
21.816374 22.469574 -0.093623
21.846328 22.431566 0.623523
21.720197 22.334686 1.281941
21.772480 22.453806 2.330599
21.834827 22.301231 2.951192
21.881949 23.028256 0.555627
21.739270 22.943810 1.218172
21.835159 22.913735 2.425132
22.495004 19.998319 -0.021539
22.430063 20.096189 0.636582
22.485687 19.982127 1.136129
22.372967 20.022028 1.719426
22.421874 20.056969 2.463677
22.307438 20.650035 0.510558
22.464793 20.576552 1.287654
22.302946 20.669487 2.391870
22.313700 21.151304 -0.049641
22.490395 21.179864 0.626364
22.420319 21.224231 1.291459
22.333635 21.195795 1.810358
22.465753 21.168141 2.402877
22.382074 21.865136 0.041437
22.394054 21.791800 0.660132
22.304225 21.886486 1.164908
22.326732 21.781549 1.753063
22.328565 21.870709 2.435738
22.366714 21.850339 2.989355
22.409994 22.451423 0.694996
22.357322 22.472465 1.892232
22.373546 22.357927 2.324528
22.428411 22.344843 2.977724
22.369669 23.082899 -0.002469
22.375147 23.047170 0.699938
22.455794 23.031652 1.157183
22.424598 23.090512 1.883586
22.311175 23.044419 2.424280
22.378435 23.052353 3.003529
23.069617 20.073555 0.081844
22.924521 20.031132 0.547719
22.928114 20.062685 1.115596
22.993549 20.095764 1.841035
23.051226 20.041581 2.360080
22.922599 20.048305 3.020969
22.983704 20.591619 -0.023785
23.072769 20.524953 0.598848
22.920648 20.572838 1.785329
23.000615 20.501516 2.316111
23.087970 20.640117 2.992647
23.077681 21.130471 -0.098709
23.020945 21.209185 1.142271
23.088842 21.149859 1.791566
22.927391 21.269708 2.497870
23.078791 21.209814 2.952711
22.975179 21.792203 -0.078398
23.066361 21.777994 1.258917
23.039284 21.766093 1.782869
22.904254 21.788406 2.360252
23.075906 21.886110 2.913929
22.981199 22.409129 -0.083210
22.982519 22.465904 0.627102
22.902839 22.481399 1.235345
23.009807 22.316748 2.408920
23.053535 23.059006 -0.032801
22.980726 22.953940 0.503753
23.038085 23.034249 1.147792
23.066947 23.005701 1.768491
23.062700 22.989190 3.043289
15.093088 29.917751 -0.070505
15.050037 29.935197 0.743067
15.056759 29.925495 1.237169
15.038858 29.933190 2.018216
14.919655 30.555260 -0.066861
15.071578 30.644176 0.678845
15.003392 30.643417 1.274442
14.928760 30.476848 2.091624
14.994094 31.084300 -0.018658
14.923895 31.062175 0.575253
14.956470 31.160967 1.970360
14.956043 31.640999 -0.041014
15.094400 31.739986 0.741269
15.078031 31.749495 1.393760
15.035435 31.759510 1.958965
15.028858 32.216373 -0.083585
15.078115 32.280083 0.698603
14.911561 32.343282 1.271568
15.075755 32.203197 2.022937
15.099623 32.821049 -0.011836
14.983582 32.951971 0.572217
14.902051 32.832631 1.400707
15.063668 32.893648 2.066169
15.018707 33.422876 -0.023325
14.957093 33.416980 1.277000
14.900651 33.497756 2.085609
15.047215 33.978951 -0.058103
15.022665 34.067996 0.757729
14.965022 33.935060 1.318072
14.978460 33.960802 1.921188
15.610955 29.942822 -0.040380
15.608117 29.993615 1.352685
15.704889 29.968151 2.051430
15.736550 30.602506 -0.022594
15.707176 30.501546 0.596446
15.613958 30.579070 1.359829
15.752557 30.648879 2.050906
15.668732 31.051880 -0.002221
15.611422 31.227750 1.294678
15.730343 31.151067 1.977445
15.631153 31.750937 -0.077884
15.714092 32.270223 0.069219
15.714156 32.367920 0.747891
15.656204 32.220526 1.259133
15.668776 32.847368 0.042945
15.603179 32.757913 0.635547
15.699322 32.790228 1.268645
15.602804 32.850709 2.002916
15.716728 33.357302 0.044711
15.570102 33.372423 0.585000
15.730964 33.382877 2.031601
15.690703 33.931492 0.732237
15.657686 34.046899 2.073971
16.420799 29.939996 0.050357
16.285968 29.997549 0.736878
16.240909 29.992457 1.282627
16.395945 30.054252 1.901713
16.370936 30.670661 0.016629
16.265468 30.495405 0.695740
16.395889 30.555032 1.315018
16.326017 30.509980 1.965760
16.290322 31.147076 0.057156
16.280248 31.101347 1.359541
16.256632 31.165693 2.024489
16.285108 31.777081 0.071212
16.283157 31.725739 0.615550
16.233372 31.800008 1.419772
16.359230 31.641256 2.006238
16.258557 32.229663 0.065871
16.311773 32.204040 0.708526
16.318917 32.287712 1.298766
16.256742 32.200805 2.005349
16.237765 32.858149 -0.058732
16.320731 32.759099 0.671230
16.259422 32.849166 1.370808
16.291548 32.832352 1.929291
16.396518 33.401192 0.060636
16.289069 33.394826 0.757520
16.288580 33.342632 2.033290
16.360872 34.031956 -0.050917
16.271825 33.917033 0.731711
16.288306 33.937552 1.349863
16.426549 34.023508 1.937545
16.954600 29.955300 0.568789
17.039600 30.070642 1.295207
16.968621 29.976621 1.946445
17.085871 30.516578 0.087693
17.032607 30.619408 0.743118
16.963847 30.506881 1.313917
16.944928 30.549917 1.936104
17.026829 31.201335 0.091246
17.043901 31.101244 1.332662
16.993038 31.106033 1.913538
16.999261 31.718550 -0.014753
17.035308 31.624910 1.332169
17.031361 31.663533 2.020907
17.072860 32.304271 -0.073059
17.040076 32.348156 0.715326
17.032895 32.320734 1.376895
17.090441 32.244807 1.925412
16.910793 32.774445 0.595751
16.970254 32.882177 1.308424
17.084072 32.841411 2.089188
16.970846 33.438973 0.065190
17.039362 33.434524 0.637338
17.047177 33.348847 1.288492
16.920350 33.970981 0.041814
16.970322 33.928384 0.718297
16.928291 33.944684 2.089335
30.061666 20.006776 0.572967
30.055979 20.038743 1.134804
29.918722 20.006025 1.682124
29.983732 19.976969 2.308153
30.085582 20.003725 2.831713
30.054309 20.061403 3.369177
29.980314 19.920564 3.875041
29.928758 20.070843 4.381812
30.068393 19.975572 5.007208
29.967938 20.728824 0.501144
30.030147 20.622317 1.157134
29.917631 20.629543 1.678506
29.990154 20.631477 2.185606
30.076606 20.573408 3.258181
29.931905 20.711457 3.931657
29.950930 20.577684 4.452965
29.998269 20.729012 4.943371
29.905975 21.374336 0.030973
29.944298 21.263755 0.461211
29.923705 21.243786 1.121974
30.058719 21.300837 1.728849
29.900317 21.374412 2.314246
29.952855 21.314016 3.359101
29.990813 21.274905 3.852598
30.015960 21.272873 4.948136
30.085317 21.930140 0.008578
29.981032 22.088101 0.457799
29.997945 21.910799 1.128033
29.917114 22.042028 1.715010
30.006596 21.958362 2.773860
29.930597 22.085049 3.246849
29.962436 21.965815 3.837188
29.920786 22.056275 4.463015
30.071770 21.979273 4.994050
30.505951 20.087806 0.075399
30.667750 20.010969 0.589100
30.504492 20.021460 1.027847
30.636381 20.082886 1.611729
30.632071 19.974223 2.136289
30.598963 20.018498 2.776163
30.629261 20.098922 3.335334
30.504508 20.069741 3.973500
30.550451 19.920056 5.071049
30.473303 20.720458 -0.052308
30.594319 20.574205 0.510542
30.582406 20.567322 1.600342
30.593356 20.738521 3.345516
30.493476 20.617378 4.513652
30.533342 20.600547 5.090042
30.597832 21.327139 0.073459
30.607196 21.306624 1.718222
30.650923 21.245165 2.229681
30.651738 21.367378 2.760233
30.648081 21.431902 3.247467
30.551597 21.338643 3.806396
30.605594 21.368044 4.377648
30.519887 21.249309 5.077297
30.521905 22.022140 0.050631
30.498077 21.903415 0.583448
30.670631 22.074975 1.043007
30.610371 22.008186 1.761255
30.533269 22.055211 2.200281
30.529979 22.007425 2.765513
30.643820 21.939782 3.319978
30.621903 22.057707 3.946116
30.657852 22.065124 4.398915
30.482245 22.040970 5.078232
31.141263 19.976532 0.028411
31.235910 19.907831 0.568494
31.235585 20.002042 1.035051
31.232005 19.917726 1.657113
31.178100 20.072703 2.250860
31.216470 20.047565 3.303212
31.133616 19.983563 4.532233
31.072527 19.935105 5.027382
31.163995 20.634314 0.093975
31.205263 20.675345 0.492618
31.155061 20.628211 1.196671
31.068313 20.713770 1.601036
31.079645 20.674854 2.696306
31.209654 20.761844 3.420576
31.231533 20.655071 3.896004
31.045563 20.622282 4.371733
31.159103 20.757214 5.011053
31.071631 21.392330 -0.013698
31.091350 21.290234 1.587820
31.104940 21.315906 2.218861
31.048082 21.283677 2.726199
31.162475 21.240287 3.364809
31.182707 21.421655 3.820965
31.128531 21.410086 4.540721
31.063542 21.305767 4.999165
31.225359 22.070850 -0.082823
31.170439 22.052094 0.475131
31.175011 22.081819 1.181746
31.182222 21.904695 2.138873
31.058051 22.000066 2.793040
31.062601 21.904482 3.344533
31.155314 22.012307 4.529252
31.743080 19.970653 -0.080789
31.703142 20.065102 0.504187
31.662547 19.929341 1.041304
31.696401 20.088326 2.129017
31.658797 19.900844 2.696942
31.739826 19.933445 3.298367
31.617842 19.947918 3.879003
31.800013 19.936444 4.463381
31.793413 20.098479 4.952219
31.757217 20.730493 0.547256
31.764557 20.763855 1.057399
31.644503 20.708668 1.695441
31.776227 20.677782 2.860853
31.680184 20.678958 3.433048
31.684978 20.667311 3.915240
31.729977 20.613984 5.091657
31.725608 21.373503 -0.073782
31.657443 21.294055 1.184794
31.784951 21.406982 2.234441
31.795813 21.381103 2.757616
31.628698 21.275616 3.238187
31.740326 21.382165 3.854391
31.787415 21.258081 5.057352
31.804076 22.085517 0.479995
31.707453 21.923377 1.140984
31.657726 22.055428 1.632946
31.624655 21.980087 2.711561
31.812942 22.084278 3.350927
31.794217 21.919056 3.936880
31.782460 22.001760 4.972382
32.207837 20.023804 0.022151
32.357736 20.005537 0.528709
32.360996 20.006814 1.101511
32.357899 20.099102 2.787614
32.331404 20.024280 3.427286
32.259075 20.046116 3.868302
32.192076 19.944924 4.515656
32.382956 20.728556 -0.042429
32.211731 20.756324 0.489943
32.188629 20.670786 1.037347
32.272217 20.742883 1.648414
32.378666 20.590663 2.179778
32.304003 20.604988 2.695956
32.359971 20.718760 3.849711
32.379977 20.731377 4.427508
32.326686 20.742720 5.018991
32.352661 21.356212 -0.011355
32.309007 21.336624 0.540959
32.329373 21.308324 1.070308
32.193469 21.233566 1.600040
32.320809 21.276744 2.755956
32.365718 21.241823 3.404960
32.355829 21.235350 3.879533
32.197112 21.385042 4.476362
32.242483 21.241458 5.095940
32.281305 22.044972 -0.080088
32.277657 22.027277 0.517023
32.289211 21.993953 1.121788
32.316775 21.991916 2.315299
32.237723 21.909306 3.896159
32.240886 22.048576 4.500884
32.795809 20.062560 0.542951
32.758109 20.097410 1.108372
32.773028 19.915229 1.675817
32.876882 20.035665 2.211775
32.839034 19.977393 2.792861
32.912515 19.910246 3.374755
32.820371 20.034106 3.868413
32.953002 20.024065 4.502052
32.896701 19.984769 4.962030
32.788236 20.657370 0.009692
32.797810 20.704280 0.505688
32.773615 20.570811 1.090273
32.902673 20.666809 2.162209
32.906553 20.684646 2.834422
32.836447 20.612192 3.292821
32.841764 20.626505 3.916917
32.922936 20.716486 4.448239
32.904729 21.285991 0.057378
32.774677 21.402477 0.516290
32.933613 21.237045 2.268740
32.903072 21.364924 3.310444
32.927331 21.367401 3.865870
32.946530 21.404802 4.431804
32.938686 21.404248 5.084423
32.819960 22.097228 -0.037322
32.880280 21.929206 0.459907
32.778930 21.985425 1.716069
32.854531 22.050062 2.194594
32.774015 22.032272 2.742393
32.903240 22.049810 3.288142
32.834202 22.069706 3.861528
32.856482 22.091949 4.408817
33.339082 20.061805 -0.027215
33.369662 19.946194 0.478187
33.515629 20.093263 1.123149
33.420060 20.065812 1.696198
33.363877 19.979774 2.250126
33.398427 19.986529 2.770012
33.513509 20.058749 3.389858
33.483223 19.992809 3.823438
33.391551 19.983753 4.358660
33.333273 20.749224 -0.001213
33.500082 20.644496 0.582724
33.476705 20.596006 1.041327
33.479297 20.641761 1.725473
33.459758 20.710512 2.128949
33.393774 20.633397 2.767540
33.402598 20.734560 3.802380
33.520896 20.567094 4.418995
33.456035 20.631453 5.096928
33.497383 21.418274 0.099523
33.502028 21.402558 0.472565
33.438777 21.257143 1.154938
33.495802 21.270653 1.582597
33.526691 21.375273 2.169789
33.486316 21.265373 2.778196
33.370510 21.407449 3.368388
33.413760 21.380874 3.951352
33.366699 21.243722 4.466038
33.431975 21.314002 5.015461
33.406844 22.026740 0.096083
33.516848 21.904754 0.632209
33.334139 22.014124 1.153026
33.421485 21.979336 1.583018
33.433569 22.056314 2.143214
33.444775 21.995010 3.258309
33.402505 22.017378 5.040946
34.064117 20.090708 0.007043
33.959605 20.082924 0.498551
34.071264 20.041848 1.161630
34.039214 20.035591 1.606419
33.930279 19.977114 2.144167
33.912017 20.006787 2.715222
34.066594 19.991263 3.419828
34.068893 19.982257 3.820992
33.927627 20.009942 4.394121
34.036341 19.903508 5.038305
33.925880 20.587234 -0.045232
34.022680 20.685469 1.111102
34.074949 20.598498 1.723729
33.921730 20.712113 2.141601
33.941745 20.624939 2.863494
34.050185 20.667304 3.257223
34.018373 20.762403 3.860316
34.011254 20.611180 4.504885
34.078313 20.738942 5.011312
33.973592 21.386408 -0.071496
34.038006 21.363005 1.147367
33.915254 21.258454 1.719036
33.959710 21.432283 2.163626
33.982577 21.289148 2.865297
33.906000 21.397005 3.389638
33.974056 21.409946 4.418030
33.974563 21.252712 4.907468
34.059210 21.966168 0.028250
34.018855 21.937046 0.494590
33.980080 21.931043 1.068136
33.993373 21.939030 1.650395
34.059482 22.091823 3.341839
33.956563 22.099829 3.981202
34.024302 21.939547 4.520060
